school,student,variable,normexam_value,sex_value,schgend_value,type_value
42,128.0,normexam,-0.776109,M,mixed,Mxd
42,132.0,normexam,-0.492781,M,mixed,Mxd
42,131.0,normexam,0.0735362,F,mixed,Mxd
42,28.0,normexam,-0.776109,F,mixed,Mxd
42,63.0,normexam,-0.265159,M,mixed,Mxd
42,64.0,normexam,0.4026692,M,mixed,Mxd
42,65.0,normexam,0.0043222,M,mixed,Mxd
42,61.0,normexam,-0.062088,M,mixed,Mxd
42,73.0,normexam,-1.335315,M,mixed,Mxd
42,71.0,normexam,-0.699505,M,mixed,Mxd
42,68.0,normexam,1.3747412,F,mixed,Mxd
42,44.0,normexam,-0.338842,F,mixed,Mxd
42,46.0,normexam,0.8219882,M,mixed,Mxd
42,47.0,normexam,-0.338842,F,mixed,Mxd
42,43.0,normexam,-0.699505,F,mixed,Mxd
42,42.0,normexam,0.2613242,M,mixed,Mxd
42,54.0,normexam,1.0396082,F,mixed,Mxd
42,55.0,normexam,0.9675862,F,mixed,Mxd
42,53.0,normexam,0.4781942,F,mixed,Mxd
42,52.0,normexam,0.9675862,M,mixed,Mxd
42,99.0,normexam,0.6787592,F,mixed,Mxd
42,100.0,normexam,1.5792202,M,mixed,Mxd
42,96.0,normexam,-1.219486,M,mixed,Mxd
42,77.0,normexam,0.2613242,F,mixed,Mxd
42,80.0,normexam,0.0735362,M,mixed,Mxd
42,82.0,normexam,0.8219882,F,mixed,Mxd
42,79.0,normexam,1.2405332,M,mixed,Mxd
42,88.0,normexam,0.2613242,M,mixed,Mxd
42,83.0,normexam,0.1340672,F,mixed,Mxd
42,84.0,normexam,0.0735362,M,mixed,Mxd
42,87.0,normexam,0.1941492,M,mixed,Mxd
42,85.0,normexam,0.6787592,M,mixed,Mxd
42,40.0,normexam,0.1941492,M,mixed,Mxd
42,11.0,normexam,-0.265159,M,mixed,Mxd
42,13.0,normexam,-0.062088,F,mixed,Mxd
42,14.0,normexam,1.0396082,F,mixed,Mxd
42,10.0,normexam,0.3280722,M,mixed,Mxd
42,9.0,normexam,-0.265159,M,mixed,Mxd
42,3.0,normexam,0.1340672,F,mixed,Mxd
42,24.0,normexam,0.0735362,F,mixed,Mxd
42,23.0,normexam,-0.062088,F,mixed,Mxd
42,25.0,normexam,-1.219486,M,mixed,Mxd
42,16.0,normexam,-0.85267,M,mixed,Mxd
42,17.0,normexam,0.8965662,F,mixed,Mxd
42,19.0,normexam,-0.699505,M,mixed,Mxd
42,2.0,normexam,-0.492781,M,mixed,Mxd
42,1.0,normexam,-0.197611,F,mixed,Mxd
43,33.0,normexam,2.1029752,F,mixed,Mxd
43,74.0,normexam,0.0735362,F,mixed,Mxd
43,73.0,normexam,-0.939378,F,mixed,Mxd
43,72.0,normexam,-0.265159,F,mixed,Mxd
43,75.0,normexam,0.5443412,F,mixed,Mxd
43,77.0,normexam,1.1758492,F,mixed,Mxd
43,65.0,normexam,-0.492781,F,mixed,Mxd
43,66.0,normexam,0.0043222,F,mixed,Mxd
43,67.0,normexam,-1.438662,F,mixed,Mxd
43,63.0,normexam,-0.939378,F,mixed,Mxd
43,87.0,normexam,0.8965662,F,mixed,Mxd
43,90.0,normexam,-0.062088,F,mixed,Mxd
43,92.0,normexam,-1.62373,F,mixed,Mxd
43,79.0,normexam,0.8219882,F,mixed,Mxd
43,81.0,normexam,0.4781942,F,mixed,Mxd
43,80.0,normexam,0.6107292,F,mixed,Mxd
43,85.0,normexam,1.5061852,F,mixed,Mxd
43,83.0,normexam,0.5443412,F,mixed,Mxd
43,42.0,normexam,1.0396082,F,mixed,Mxd
43,41.0,normexam,-0.129085,F,mixed,Mxd
43,40.0,normexam,0.8219882,F,mixed,Mxd
43,44.0,normexam,-1.219486,F,mixed,Mxd
43,45.0,normexam,0.0735362,F,mixed,Mxd
43,34.0,normexam,-1.029067,F,mixed,Mxd
43,37.0,normexam,-0.939378,F,mixed,Mxd
43,62.0,normexam,-0.623051,F,mixed,Mxd
43,59.0,normexam,0.4781942,,mixed,Mxd
43,58.0,normexam,-0.419801,F,mixed,Mxd
43,57.0,normexam,0.4781942,F,mixed,Mxd
43,60.0,normexam,2.5323522,F,mixed,Mxd
43,61.0,normexam,0.0043222,F,mixed,Mxd
43,48.0,normexam,2.2031212,F,mixed,Mxd
43,50.0,normexam,0.2613242,F,mixed,Mxd
43,49.0,normexam,0.5443412,F,mixed,Mxd
43,56.0,normexam,0.0735362,F,mixed,Mxd
43,54.0,normexam,0.3280722,F,mixed,Mxd
43,51.0,normexam,0.4781942,F,mixed,Mxd
43,53.0,normexam,-0.338842,F,mixed,Mxd
43,1.0,normexam,0.4026692,F,mixed,Mxd
43,15.0,normexam,-0.338842,F,mixed,Mxd
43,19.0,normexam,-0.265159,F,mixed,Mxd
43,20.0,normexam,0.7472282,F,mixed,Mxd
43,14.0,normexam,0.0043222,F,mixed,Mxd
43,13.0,normexam,-1.62373,F,mixed,Mxd
43,9.0,normexam,-0.699505,F,mixed,Mxd
43,29.0,normexam,0.8219882,F,mixed,Mxd
43,30.0,normexam,1.0396082,F,mixed,Mxd
43,24.0,normexam,-0.555112,F,mixed,Mxd
43,31.0,normexam,1.1094382,F,mixed,Mxd
43,25.0,normexam,-0.338842,F,mixed,Mxd
43,32.0,normexam,-0.623051,F,mixed,Mxd
43,4.0,normexam,1.1094382,F,mixed,Mxd
43,2.0,normexam,0.8965662,,mixed,Mxd
43,8.0,normexam,0.0735362,,mixed,Mxd
43,7.0,normexam,-0.062088,F,mixed,Mxd
43,5.0,normexam,-1.438662,F,mixed,Mxd
43,6.0,normexam,-1.526653,F,mixed,Mxd
44,58.0,normexam,-0.623051,M,boys,Sngl
44,59.0,normexam,-0.699505,M,boys,Sngl
44,60.0,normexam,-0.85267,M,boys,Sngl
44,75.0,normexam,0.1941492,M,boys,Sngl
44,71.0,normexam,0.4781942,M,boys,Sngl
44,70.0,normexam,-0.129085,M,boys,Sngl
44,67.0,normexam,0.0735362,M,boys,Sngl
44,66.0,normexam,-1.029067,M,boys,Sngl
44,9.0,normexam,-0.265159,M,boys,Sngl
44,31.0,normexam,-1.118624,M,boys,Sngl
44,32.0,normexam,0.4781942,M,boys,Sngl
44,33.0,normexam,-1.219486,M,boys,Sngl
44,30.0,normexam,-1.62373,M,boys,Sngl
44,29.0,normexam,-1.029067,M,boys,Sngl
44,27.0,normexam,0.1340672,M,boys,Sngl
44,39.0,normexam,-0.062088,M,boys,Sngl
44,40.0,normexam,-1.335315,M,boys,Sngl
44,43.0,normexam,0.5443412,M,boys,Sngl
44,14.0,normexam,0.8965662,M,boys,Sngl
44,10.0,normexam,-1.219486,M,boys,Sngl
44,22.0,normexam,-0.265159,M,boys,Sngl
44,20.0,normexam,-0.265159,M,boys,Sngl
44,21.0,normexam,-1.219486,,boys,Sngl
44,15.0,normexam,0.2613242,M,boys,Sngl
44,16.0,normexam,-1.118624,M,boys,Sngl
44,19.0,normexam,-0.85267,M,boys,Sngl
44,18.0,normexam,-0.129085,M,boys,Sngl
44,53.0,normexam,-0.776109,M,boys,Sngl
44,54.0,normexam,0.1941492,M,boys,Sngl
45,833.0,normexam,-0.129085,F,mixed,Mxd
45,832.0,normexam,0.8219882,F,mixed,Mxd
45,841.0,normexam,0.3280722,F,mixed,Mxd
45,835.0,normexam,0.4781942,F,mixed,Mxd
45,840.0,normexam,0.5443412,F,mixed,Mxd
45,831.0,normexam,-0.419801,F,mixed,Mxd
45,854.0,normexam,0.4026692,F,mixed,Mxd
45,853.0,normexam,0.2613242,F,mixed,Mxd
45,855.0,normexam,-0.555112,F,mixed,Mxd
45,843.0,normexam,-0.062088,F,mixed,Mxd
45,846.0,normexam,-1.029067,F,mixed,Mxd
45,850.0,normexam,-0.338842,F,mixed,Mxd
45,811.0,normexam,0.4026692,F,mixed,Mxd
45,804.0,normexam,-0.699505,F,mixed,Mxd
45,807.0,normexam,0.3280722,F,mixed,Mxd
45,806.0,normexam,0.4026692,F,mixed,Mxd
45,825.0,normexam,-0.555112,F,mixed,Mxd
45,828.0,normexam,0.5443412,F,mixed,Mxd
45,820.0,normexam,0.6787592,F,mixed,Mxd
45,822.0,normexam,-1.723882,,mixed,Mxd
45,821.0,normexam,0.4781942,F,mixed,Mxd
45,803.0,normexam,-0.265159,F,mixed,Mxd
45,903.0,normexam,-1.219486,F,mixed,Mxd
45,913.0,normexam,-0.555112,F,mixed,Mxd
45,909.0,normexam,-0.197611,F,mixed,Mxd
45,902.0,normexam,-0.939378,F,mixed,Mxd
45,874.0,normexam,-1.029067,F,mixed,Mxd
45,873.0,normexam,-0.197611,F,mixed,Mxd
45,877.0,normexam,0.4026692,F,mixed,Mxd
45,878.0,normexam,-1.62373,F,mixed,Mxd
45,879.0,normexam,-0.85267,F,mixed,Mxd
45,861.0,normexam,-1.62373,F,mixed,Mxd
45,860.0,normexam,0.4026692,F,mixed,Mxd
45,862.0,normexam,-0.062088,F,mixed,Mxd
45,863.0,normexam,-0.419801,F,mixed,Mxd
45,889.0,normexam,0.1941492,F,mixed,Mxd
45,891.0,normexam,-1.836687,F,mixed,Mxd
45,881.0,normexam,0.0043222,F,mixed,Mxd
45,884.0,normexam,0.6787592,F,mixed,Mxd
45,888.0,normexam,-0.062088,F,mixed,Mxd
45,886.0,normexam,-0.129085,F,mixed,Mxd
45,887.0,normexam,0.7472282,F,mixed,Mxd
45,442.0,normexam,-1.723882,M,mixed,Mxd
45,268.0,normexam,-0.338842,M,mixed,Mxd
45,499.0,normexam,1.8138272,M,mixed,Mxd
45,42.0,normexam,0.8965662,M,mixed,Mxd
45,76.0,normexam,0.0043222,F,mixed,Mxd
45,249.0,normexam,0.4026692,F,mixed,Mxd
45,161.0,normexam,-2.108644,M,mixed,Mxd
46,80.0,normexam,-0.062088,F,mixed,Mxd
46,82.0,normexam,-1.836687,M,mixed,Mxd
46,83.0,normexam,0.6787592,M,mixed,Mxd
46,76.0,normexam,-0.623051,F,mixed,Mxd
46,79.0,normexam,-0.129085,M,mixed,Mxd
46,78.0,normexam,0.7472282,M,mixed,Mxd
46,75.0,normexam,-0.699505,F,mixed,Mxd
46,91.0,normexam,-0.338842,M,mixed,Mxd
46,84.0,normexam,0.1941492,F,mixed,Mxd
46,87.0,normexam,0.0735362,M,mixed,Mxd
46,90.0,normexam,0.5443412,M,mixed,Mxd
46,88.0,normexam,-0.623051,F,mixed,Mxd
46,89.0,normexam,0.8965662,M,mixed,Mxd
46,96.0,normexam,0.6107292,F,mixed,Mxd
46,54.0,normexam,-1.219486,F,mixed,Mxd
46,58.0,normexam,0.2613242,M,mixed,Mxd
46,59.0,normexam,-0.699505,F,mixed,Mxd
46,48.0,normexam,-1.029067,F,mixed,Mxd
46,49.0,normexam,-1.335315,F,mixed,Mxd
46,50.0,normexam,0.4781942,M,mixed,Mxd
46,73.0,normexam,-0.699505,M,mixed,Mxd
46,69.0,normexam,0.4781942,M,mixed,Mxd
46,66.0,normexam,0.0043222,M,mixed,Mxd
46,70.0,normexam,-0.939378,M,mixed,Mxd
46,71.0,normexam,-0.338842,M,mixed,Mxd
46,60.0,normexam,-1.219486,M,mixed,Mxd
46,61.0,normexam,-1.335315,F,mixed,Mxd
46,65.0,normexam,-0.419801,F,mixed,Mxd
46,63.0,normexam,-1.118624,M,mixed,Mxd
46,47.0,normexam,-1.723882,M,mixed,Mxd
46,130.0,normexam,-0.338842,F,mixed,Mxd
46,128.0,normexam,-1.219486,F,mixed,Mxd
46,123.0,normexam,-0.492781,M,mixed,Mxd
46,125.0,normexam,-0.419801,M,mixed,Mxd
46,126.0,normexam,-0.85267,F,mixed,Mxd
46,104.0,normexam,0.5443412,M,mixed,Mxd
46,103.0,normexam,0.4026692,F,mixed,Mxd
46,106.0,normexam,-0.129085,,mixed,Mxd
46,98.0,normexam,-0.062088,,mixed,Mxd
46,102.0,normexam,-0.197611,M,mixed,Mxd
46,99.0,normexam,-1.335315,M,mixed,Mxd
46,101.0,normexam,-0.492781,M,mixed,Mxd
46,120.0,normexam,-0.197611,M,mixed,Mxd
46,116.0,normexam,-0.492781,F,mixed,Mxd
46,118.0,normexam,-1.029067,F,mixed,Mxd
46,119.0,normexam,0.1340672,M,mixed,Mxd
46,108.0,normexam,-0.939378,F,mixed,Mxd
46,109.0,normexam,-0.85267,F,mixed,Mxd
46,111.0,normexam,-0.265159,M,mixed,Mxd
46,114.0,normexam,-0.419801,M,mixed,Mxd
46,1.0,normexam,0.4026692,F,mixed,Mxd
46,46.0,normexam,-0.197611,F,mixed,Mxd
46,33.0,normexam,-0.776109,F,mixed,Mxd
46,32.0,normexam,-0.062088,F,mixed,Mxd
46,34.0,normexam,-0.265159,M,mixed,Mxd
46,35.0,normexam,-1.335315,M,mixed,Mxd
46,28.0,normexam,-0.419801,M,mixed,Mxd
46,31.0,normexam,-0.338842,F,mixed,Mxd
46,29.0,normexam,-0.419801,F,mixed,Mxd
46,30.0,normexam,0.0735362,M,mixed,Mxd
46,27.0,normexam,0.2613242,M,mixed,Mxd
46,45.0,normexam,0.8219882,M,mixed,Mxd
46,36.0,normexam,-0.939378,F,mixed,Mxd
46,37.0,normexam,-0.699505,F,mixed,Mxd
46,38.0,normexam,-1.836687,F,mixed,Mxd
46,40.0,normexam,0.0043222,M,mixed,Mxd
46,2.0,normexam,0.1941492,M,mixed,Mxd
46,10.0,normexam,-1.219486,F,mixed,Mxd
46,9.0,normexam,-0.623051,F,mixed,Mxd
46,11.0,normexam,-1.219486,M,mixed,Mxd
46,13.0,normexam,0.0043222,F,mixed,Mxd
46,3.0,normexam,0.1941492,M,mixed,Mxd
46,8.0,normexam,-1.029067,M,mixed,Mxd
46,20.0,normexam,-1.723882,M,mixed,Mxd
46,24.0,normexam,0.7472282,M,mixed,Mxd
46,25.0,normexam,-1.335315,F,mixed,Mxd
46,19.0,normexam,-0.776109,F,mixed,Mxd
46,16.0,normexam,-0.85267,F,mixed,Mxd
46,17.0,normexam,-0.85267,M,mixed,Mxd
47,8.0,normexam,-1.836687,M,mixed,Mxd
47,7.0,normexam,-0.338842,M,mixed,Mxd
47,9.0,normexam,0.0043222,M,mixed,Mxd
47,1.0,normexam,1.8138272,M,mixed,Mxd
47,2.0,normexam,0.1941492,M,mixed,Mxd
47,4.0,normexam,-0.129085,M,mixed,Mxd
47,5.0,normexam,-1.219486,M,mixed,Mxd
47,11.0,normexam,-0.129085,M,mixed,Mxd
47,131.0,normexam,0.1340672,M,mixed,Mxd
47,127.0,normexam,0.3280722,M,mixed,Mxd
47,128.0,normexam,0.6787592,M,mixed,Mxd
47,129.0,normexam,0.2613242,M,mixed,Mxd
47,162.0,normexam,0.4026692,F,mixed,Mxd
47,126.0,normexam,0.6107292,M,mixed,Mxd
47,12.0,normexam,-0.197611,,mixed,Mxd
47,45.0,normexam,-0.197611,M,mixed,Mxd
47,44.0,normexam,-0.419801,M,mixed,Mxd
47,46.0,normexam,-2.510121,M,mixed,Mxd
47,48.0,normexam,-0.699505,M,mixed,Mxd
47,43.0,normexam,-2.75266,M,mixed,Mxd
47,41.0,normexam,-0.062088,M,mixed,Mxd
47,42.0,normexam,-0.197611,M,mixed,Mxd
47,37.0,normexam,0.6107292,M,mixed,Mxd
47,59.0,normexam,1.5061852,,mixed,Mxd
47,60.0,normexam,-1.118624,M,mixed,Mxd
47,49.0,normexam,-0.85267,M,mixed,Mxd
47,50.0,normexam,-0.492781,M,mixed,Mxd
47,57.0,normexam,0.7472282,M,mixed,Mxd
47,52.0,normexam,-0.492781,M,mixed,Mxd
47,18.0,normexam,0.4026692,M,mixed,Mxd
47,20.0,normexam,-0.197611,M,mixed,Mxd
47,22.0,normexam,-0.129085,M,mixed,Mxd
47,13.0,normexam,1.7348992,M,mixed,Mxd
47,16.0,normexam,0.5443412,M,mixed,Mxd
47,15.0,normexam,-0.338842,M,mixed,Mxd
47,36.0,normexam,-0.939378,M,mixed,Mxd
47,33.0,normexam,-0.197611,M,mixed,Mxd
47,32.0,normexam,-1.438662,M,mixed,Mxd
47,35.0,normexam,-0.623051,M,mixed,Mxd
47,25.0,normexam,-0.555112,M,mixed,Mxd
47,28.0,normexam,-0.062088,M,mixed,Mxd
47,31.0,normexam,-0.699505,M,mixed,Mxd
47,29.0,normexam,-0.129085,M,mixed,Mxd
47,30.0,normexam,0.6787592,M,mixed,Mxd
47,125.0,normexam,0.0043222,M,mixed,Mxd
47,94.0,normexam,-2.108644,M,mixed,Mxd
47,95.0,normexam,-0.939378,M,mixed,Mxd
47,93.0,normexam,-0.129085,M,mixed,Mxd
47,98.0,normexam,0.3280722,M,mixed,Mxd
47,96.0,normexam,0.9675862,M,mixed,Mxd
47,97.0,normexam,-0.623051,M,mixed,Mxd
47,101.0,normexam,0.8219882,M,mixed,Mxd
47,79.0,normexam,1.3747412,M,mixed,Mxd
47,82.0,normexam,-1.962075,M,mixed,Mxd
47,90.0,normexam,0.3280722,M,mixed,Mxd
47,88.0,normexam,1.2405332,M,mixed,Mxd
47,83.0,normexam,-1.962075,,mixed,Mxd
47,86.0,normexam,-0.555112,M,mixed,Mxd
47,84.0,normexam,-0.699505,M,mixed,Mxd
47,77.0,normexam,-0.338842,M,mixed,Mxd
47,116.0,normexam,0.8219882,M,mixed,Mxd
47,118.0,normexam,-0.492781,M,mixed,Mxd
47,122.0,normexam,1.0396082,M,mixed,Mxd
47,119.0,normexam,0.0735362,,mixed,Mxd
47,121.0,normexam,-1.438662,M,mixed,Mxd
47,120.0,normexam,1.2405332,M,mixed,Mxd
47,102.0,normexam,0.9675862,M,mixed,Mxd
47,104.0,normexam,-1.029067,M,mixed,Mxd
47,106.0,normexam,1.0396082,M,mixed,Mxd
47,103.0,normexam,-1.118624,M,mixed,Mxd
47,112.0,normexam,1.6618062,M,mixed,Mxd
47,111.0,normexam,0.4026692,M,mixed,Mxd
47,108.0,normexam,0.6787592,M,mixed,Mxd
47,110.0,normexam,0.8219882,M,mixed,Mxd
47,109.0,normexam,0.4781942,M,mixed,Mxd
47,65.0,normexam,-0.492781,M,mixed,Mxd
47,70.0,normexam,1.0396082,M,mixed,Mxd
47,69.0,normexam,-0.776109,M,mixed,Mxd
47,68.0,normexam,-0.623051,M,mixed,Mxd
47,76.0,normexam,-0.623051,M,mixed,Mxd
47,66.0,normexam,-1.962075,M,mixed,Mxd
48,20.0,normexam,-0.699505,F,girls,Sngl
48,118.0,normexam,-0.129085,F,girls,Sngl
49,156.0,normexam,-0.419801,F,girls,Sngl
49,158.0,normexam,0.4026692,F,girls,Sngl
49,159.0,normexam,1.1758492,F,girls,Sngl
49,160.0,normexam,0.6787592,F,girls,Sngl
49,152.0,normexam,-0.419801,F,girls,Sngl
49,155.0,normexam,1.4395322,F,girls,Sngl
49,153.0,normexam,0.4026692,F,girls,Sngl
49,154.0,normexam,-1.118624,F,girls,Sngl
49,161.0,normexam,-0.699505,F,girls,Sngl
49,163.0,normexam,1.1758492,F,girls,Sngl
49,162.0,normexam,0.1941492,F,girls,Sngl
49,164.0,normexam,-0.062088,F,girls,Sngl
49,1.0,normexam,-0.939378,F,girls,Sngl
49,61.0,normexam,0.9675862,F,girls,Sngl
49,59.0,normexam,-0.939378,F,girls,Sngl
49,64.0,normexam,-0.555112,F,girls,Sngl
49,62.0,normexam,0.0735362,F,girls,Sngl
49,63.0,normexam,1.1758492,F,girls,Sngl
49,65.0,normexam,-0.062088,F,girls,Sngl
49,51.0,normexam,-0.265159,F,girls,Sngl
49,52.0,normexam,0.8219882,F,girls,Sngl
49,50.0,normexam,-0.85267,F,girls,Sngl
49,57.0,normexam,-0.129085,F,girls,Sngl
49,53.0,normexam,0.0043222,F,girls,Sngl
49,49.0,normexam,0.5443412,F,girls,Sngl
49,78.0,normexam,-0.265159,F,girls,Sngl
49,80.0,normexam,-0.197611,F,girls,Sngl
49,77.0,normexam,0.0043222,F,girls,Sngl
49,75.0,normexam,-1.219486,F,girls,Sngl
49,84.0,normexam,0.6107292,F,girls,Sngl
49,81.0,normexam,1.4395322,F,girls,Sngl
49,83.0,normexam,-0.265159,F,girls,Sngl
49,66.0,normexam,-1.526653,F,girls,Sngl
49,68.0,normexam,0.8219882,F,girls,Sngl
49,67.0,normexam,0.2613242,F,girls,Sngl
49,74.0,normexam,0.7472282,F,girls,Sngl
49,73.0,normexam,-0.623051,F,girls,Sngl
49,70.0,normexam,0.2613242,F,girls,Sngl
49,71.0,normexam,-1.836687,F,girls,Sngl
49,86.0,normexam,0.0735362,F,girls,Sngl
49,16.0,normexam,-0.197611,F,girls,Sngl
49,17.0,normexam,-0.062088,F,girls,Sngl
49,14.0,normexam,-0.555112,F,girls,Sngl
49,12.0,normexam,-0.338842,F,girls,Sngl
49,19.0,normexam,0.6107292,F,girls,Sngl
49,20.0,normexam,-0.419801,F,girls,Sngl
49,22.0,normexam,0.5443412,F,girls,Sngl
49,5.0,normexam,-1.118624,F,girls,Sngl
49,2.0,normexam,0.4781942,F,girls,Sngl
49,11.0,normexam,0.4781942,F,girls,Sngl
49,7.0,normexam,0.1340672,F,girls,Sngl
49,9.0,normexam,0.6107292,F,girls,Sngl
49,48.0,normexam,1.1758492,F,girls,Sngl
49,38.0,normexam,0.5443412,F,girls,Sngl
49,34.0,normexam,0.1941492,F,girls,Sngl
49,47.0,normexam,-2.108644,F,girls,Sngl
49,40.0,normexam,1.6618062,F,girls,Sngl
49,42.0,normexam,-0.939378,F,girls,Sngl
49,23.0,normexam,0.0735362,F,girls,Sngl
49,26.0,normexam,-1.029067,,girls,Sngl
49,24.0,normexam,0.4026692,F,girls,Sngl
49,33.0,normexam,-1.438662,F,girls,Sngl
49,32.0,normexam,-0.623051,F,girls,Sngl
49,28.0,normexam,0.0735362,F,girls,Sngl
49,29.0,normexam,-0.492781,F,girls,Sngl
49,150.0,normexam,-0.062088,F,girls,Sngl
49,129.0,normexam,0.4026692,F,girls,Sngl
49,126.0,normexam,1.0396082,F,girls,Sngl
49,125.0,normexam,0.6107292,F,girls,Sngl
49,130.0,normexam,-0.062088,F,girls,Sngl
49,132.0,normexam,0.1941492,F,girls,Sngl
49,133.0,normexam,0.5443412,F,girls,Sngl
49,119.0,normexam,0.1941492,F,girls,Sngl
49,118.0,normexam,-0.419801,F,girls,Sngl
49,123.0,normexam,0.5443412,F,girls,Sngl
49,120.0,normexam,0.8219882,F,girls,Sngl
49,117.0,normexam,-0.419801,F,girls,Sngl
49,147.0,normexam,-0.197611,F,girls,Sngl
49,146.0,normexam,0.0043222,F,girls,Sngl
49,143.0,normexam,0.2613242,F,girls,Sngl
49,149.0,normexam,0.4026692,F,girls,Sngl
49,138.0,normexam,-1.335315,F,girls,Sngl
49,137.0,normexam,1.8138272,F,girls,Sngl
49,141.0,normexam,-0.939378,F,girls,Sngl
49,139.0,normexam,-0.062088,F,girls,Sngl
49,140.0,normexam,1.4395322,F,girls,Sngl
49,87.0,normexam,0.7472282,F,girls,Sngl
49,99.0,normexam,0.4026692,F,girls,Sngl
49,100.0,normexam,1.1094382,F,girls,Sngl
49,98.0,normexam,-1.029067,F,girls,Sngl
49,97.0,normexam,0.4026692,F,girls,Sngl
49,106.0,normexam,0.8219882,F,girls,Sngl
49,101.0,normexam,0.0735362,F,girls,Sngl
49,105.0,normexam,0.1941492,F,girls,Sngl
49,103.0,normexam,-0.338842,F,girls,Sngl
49,108.0,normexam,-0.699505,F,girls,Sngl
49,91.0,normexam,-0.197611,F,girls,Sngl
49,89.0,normexam,0.1941492,F,girls,Sngl
49,88.0,normexam,0.0043222,F,girls,Sngl
49,96.0,normexam,0.8219882,F,girls,Sngl
49,95.0,normexam,-0.776109,F,girls,Sngl
49,92.0,normexam,0.7472282,F,girls,Sngl
49,94.0,normexam,0.5443412,F,girls,Sngl
49,93.0,normexam,1.3101422,F,girls,Sngl
49,116.0,normexam,-0.492781,F,girls,Sngl
49,114.0,normexam,0.6107292,F,girls,Sngl
49,113.0,normexam,-0.623051,F,girls,Sngl
49,115.0,normexam,-0.265159,F,girls,Sngl
49,111.0,normexam,-1.118624,F,girls,Sngl
50,58.0,normexam,-1.118624,F,mixed,Mxd
50,59.0,normexam,-1.118624,M,mixed,Mxd
50,57.0,normexam,0.0735362,M,mixed,Mxd
50,56.0,normexam,1.0396082,F,mixed,Mxd
50,55.0,normexam,-0.555112,F,mixed,Mxd
50,67.0,normexam,0.1941492,M,mixed,Mxd
50,68.0,normexam,1.2405332,M,mixed,Mxd
50,64.0,normexam,-0.062088,F,mixed,Mxd
50,63.0,normexam,0.0043222,F,mixed,Mxd
50,69.0,normexam,-1.438662,M,mixed,Mxd
50,45.0,normexam,-1.723882,F,mixed,Mxd
50,46.0,normexam,-0.623051,F,mixed,Mxd
50,47.0,normexam,0.4781942,F,mixed,Mxd
50,43.0,normexam,-0.338842,F,mixed,Mxd
50,42.0,normexam,0.4026692,M,mixed,Mxd
50,54.0,normexam,-0.939378,M,mixed,Mxd
50,52.0,normexam,-0.197611,F,mixed,Mxd
50,53.0,normexam,-1.62373,F,mixed,Mxd
50,51.0,normexam,-0.265159,M,mixed,Mxd
50,50.0,normexam,1.3101422,M,mixed,Mxd
50,41.0,normexam,-0.699505,F,mixed,Mxd
50,89.0,normexam,0.8219882,F,mixed,Mxd
50,90.0,normexam,0.7472282,M,mixed,Mxd
50,88.0,normexam,-1.335315,M,mixed,Mxd
50,87.0,normexam,-1.118624,F,mixed,Mxd
50,86.0,normexam,0.1941492,F,mixed,Mxd
50,70.0,normexam,-1.118624,M,mixed,Mxd
50,74.0,normexam,-0.492781,F,mixed,Mxd
50,76.0,normexam,0.8219882,M,mixed,Mxd
50,77.0,normexam,-0.129085,M,mixed,Mxd
50,73.0,normexam,0.2613242,M,mixed,Mxd
50,71.0,normexam,-1.62373,M,mixed,Mxd
50,84.0,normexam,0.6107292,F,mixed,Mxd
50,82.0,normexam,0.9675862,F,mixed,Mxd
50,83.0,normexam,0.9675862,M,mixed,Mxd
50,78.0,normexam,-0.85267,M,mixed,Mxd
50,81.0,normexam,0.1941492,F,mixed,Mxd
50,79.0,normexam,-2.291731,M,mixed,Mxd
50,4.0,normexam,0.7472282,M,mixed,Mxd
50,1.0,normexam,-1.62373,M,mixed,Mxd
50,7.0,normexam,0.1340672,M,mixed,Mxd
50,8.0,normexam,0.8965662,F,mixed,Mxd
50,5.0,normexam,-1.029067,M,mixed,Mxd
50,16.0,normexam,-0.338842,M,mixed,Mxd
50,13.0,normexam,-0.85267,F,mixed,Mxd
50,14.0,normexam,0.4781942,F,mixed,Mxd
50,10.0,normexam,-0.623051,M,mixed,Mxd
50,12.0,normexam,-0.338842,F,mixed,Mxd
50,11.0,normexam,0.2613242,F,mixed,Mxd
50,33.0,normexam,-0.939378,F,mixed,Mxd
50,35.0,normexam,-0.492781,M,mixed,Mxd
50,32.0,normexam,0.4026692,F,mixed,Mxd
50,31.0,normexam,-0.555112,M,mixed,Mxd
50,30.0,normexam,-0.85267,F,mixed,Mxd
50,39.0,normexam,-2.108644,F,mixed,Mxd
50,36.0,normexam,0.0735362,F,mixed,Mxd
50,38.0,normexam,0.6787592,M,mixed,Mxd
50,37.0,normexam,-0.776109,M,mixed,Mxd
50,17.0,normexam,-0.129085,F,mixed,Mxd
50,20.0,normexam,0.6107292,F,mixed,Mxd
50,22.0,normexam,-1.335315,F,mixed,Mxd
50,18.0,normexam,0.4781942,F,mixed,Mxd
50,29.0,normexam,-0.197611,F,mixed,Mxd
50,27.0,normexam,0.1340672,M,mixed,Mxd
50,28.0,normexam,-1.219486,F,mixed,Mxd
50,24.0,normexam,-0.492781,F,mixed,Mxd
50,26.0,normexam,-0.939378,M,mixed,Mxd
50,25.0,normexam,-0.623051,M,mixed,Mxd
51,69.0,normexam,0.3280722,F,mixed,Mxd
51,68.0,normexam,-1.219486,F,mixed,Mxd
